gen_model,model_label,task_type,domain,outcome_kind,n,outcome_unique,signature_family,layer,behavior,behavior_label,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported,amount_supported,timing_supported,parent_block_supported
gemma4_31b,Gemma 4 31B,code,Code,binary,174,2,cognitive,timing,verification,Verification,0.008867036802100004,-0.019631206891149017,0.03595169715576433,0.27372627372627373,bits/trace,0.0819566971964848,0.039975862813973806,0.12476372286599086,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,code,Code,binary,174,2,cognitive,timing,backtracking,Backtracking,-0.013658003627084287,-0.05276274227497399,0.025876083267833354,0.7462537462537463,bits/trace,-0.0601961534215123,-0.13987077600953843,0.01631744001029241,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,code,Code,binary,174,2,cognitive,timing,subgoal,Subgoal setting,-0.002768821785399327,-0.01581943205296164,0.010158413337292845,0.6503496503496503,bits/trace,-0.06259159919159824,-0.12156360112161445,0.003342054897453412,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,code,Code,binary,174,2,cognitive,timing,backward_chaining,Backward chaining,-0.036106259276767055,-0.07014317013912363,-0.007646709974359498,0.991008991008991,bits/trace,0.08389136304629186,-0.23960728716011848,0.4169713556770379,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,amount,Question_and_Answering,Question–answer,0.0009801869704644242,-0.007551462252797598,0.009375070091502714,0.4195804195804196,bits/trace,-0.11911548759292187,-0.29326677210619967,0.07676645480166912,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,amount,Perspective_Shift,Perspective shift,-0.0025635626064114667,-0.007997831686493592,0.002650936708325043,0.8111888111888111,bits/trace,-0.34121318529436306,-0.5552674072121303,-0.1327608507407046,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.0003396853587692955,-0.005912277940989743,0.006055589938909444,0.44655344655344653,bits/trace,-0.25108817720651694,-0.433816321938266,-0.07721109536933057,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,amount,Reconciliation,Reconciliation,-0.0031790548116720414,-0.008722949477298311,0.0017901287676685416,0.8771228771228772,bits/trace,0.1950051750840168,-0.006412450524395648,0.3911099512923183,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,timing,Question_and_Answering,Question–answer,-0.0027586232293367622,-0.014345194936491022,0.010344172201449266,0.7122877122877123,bits/trace,0.0700743028340528,0.02975078901371491,0.10842502188364987,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,timing,Perspective_Shift,Perspective shift,-0.0015631067210798396,-0.008458724130211483,0.004494015412420881,0.6833166833166833,bits/trace,0.02936861538253477,0.005865055533704799,0.051115249530527464,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.003290721221955561,-0.009722019565388271,0.015960266253040218,0.3176823176823177,bits/trace,0.027793975432861606,-0.012106381557901768,0.0634039764735742,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,conversational,timing,Reconciliation,Reconciliation,-0.003505640702941522,-0.012019434319788316,0.005589441327203684,0.7742257742257742,bits/trace,0.05008218159438893,0.012041729036505956,0.08922934266948147,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,amount,verification,Verification,0.010857704101203321,-0.00696190640434772,0.02876060533135074,0.11688311688311688,bits/trace,0.39480063774088614,0.22131768752775927,0.5617460376528082,standardized high-minus-low outcome rate difference,0.8903436988543372,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,amount,backtracking,Backtracking,-0.004144194065203316,-0.008227774534989268,0.00010037423929227213,0.968031968031968,bits/trace,-0.5624775758520701,-0.7995902121092882,-0.34926950090489206,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,amount,subgoal,Subgoal setting,-0.0005527130960095559,-0.003084493589957594,0.0019590426565399403,0.6443556443556444,bits/trace,-0.21378063822206433,-0.38494218435394983,-0.043547159434922475,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,amount,backward_chaining,Backward chaining,-0.002981363749394027,-0.007687470952239497,0.0013639155413699032,0.9010989010989011,bits/trace,-0.2504198264761881,-0.49881003870468377,-0.01087054423320953,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,timing,verification,Verification,-0.004540608570833525,-0.013674976608410033,0.003555628552708228,0.8371628371628371,bits/trace,0.053271239854874475,0.026751874671457135,0.07836342703435047,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,timing,backtracking,Backtracking,-0.016912547824004042,-0.028192072035162878,-0.006497969838587777,1.0,bits/trace,0.01453039898370867,-0.027157857730984687,0.05642783447563412,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,timing,subgoal,Subgoal setting,-0.0019453733328758625,-0.005633190575747071,0.0018225434696520423,0.8481518481518482,bits/trace,-0.07436153030114623,-0.12482839382458213,-0.02362391304584294,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,binary,493,2,cognitive,timing,backward_chaining,Backward chaining,-0.009732068739992297,-0.015900616089443802,-0.0037797442684977403,1.0,bits/trace,-0.008063094513086344,-0.12277088172336313,0.11428084741031758,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,amount,Question_and_Answering,Question–answer,0.0013695715093456004,-0.008751716750153302,0.011238198624667978,0.4155844155844156,bits/trace,0.34015481227897554,0.13827626984770922,0.5525773637737684,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,amount,Perspective_Shift,Perspective shift,0.01221346004629935,-2.549900663503225e-06,0.024180270684916683,0.029970029970029972,bits/trace,0.0709066525450145,-0.17699622524088246,0.3153211002042926,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.008452453491290627,-0.005844756042377255,0.02159105513319782,0.12887112887112886,bits/trace,-0.6849692645650748,-1.0173458699762123,-0.3649292783669803,standardized high-minus-low outcome rate difference,0.9257681094415787,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,amount,Reconciliation,Reconciliation,-0.0010402568526860594,-0.006625823224864552,0.0036159019885427133,0.6313686313686314,bits/trace,-0.07287951793073175,-0.31744583874154847,0.15037875261210001,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,timing,Question_and_Answering,Question–answer,-0.005741445191762464,-0.013256572879711334,0.00028833322087602476,0.952047952047952,bits/trace,0.06818638834329127,-0.0006078037241141753,0.13456208418600943,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,timing,Perspective_Shift,Perspective shift,-0.003426311113664677,-0.008325846595501764,0.001222762275683103,0.9170829170829171,bits/trace,-0.02231455214182332,-0.06750710634186083,0.015078155006585508,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.0017519458941743378,-0.014370254765682823,0.010047367259260784,0.6003996003996004,bits/trace,0.01036009455144099,-0.06487472938239425,0.08728437184971602,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,conversational,timing,Reconciliation,Reconciliation,0.000798812517440902,-0.011859215379906633,0.012220551429931654,0.43456543456543456,bits/trace,0.09090154483945023,0.02929638805995653,0.14538436279444397,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,amount,verification,Verification,-0.0015057994338938511,-0.010147134868213835,0.006214996456196929,0.6273726273726273,bits/trace,-0.08109843627931416,-0.38042884744565086,0.21919531851663374,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,amount,backtracking,Backtracking,0.016555800565725483,0.0022566946035719442,0.031859061364427795,0.01998001998001998,bits/trace,-0.46651971669883674,-0.9232499751385119,-0.0909722014731053,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,amount,subgoal,Subgoal setting,-0.00059558292166459,-0.002646367207298858,0.0014136494879470564,0.7032967032967034,bits/trace,0.3637672683819679,0.19303885628717568,0.5138420253164084,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,amount,backward_chaining,Backward chaining,-0.0008332865277457751,-0.0033242359169210296,0.0006858374228371519,0.6213786213786214,bits/trace,0.3599948152925382,0.25366659583410617,0.4642788196986809,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,timing,verification,Verification,0.008353648960348741,-0.008970555684600546,0.025565202182372924,0.16883116883116883,bits/trace,0.1205411627111499,0.08187630034234422,0.16118454222774928,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,timing,backtracking,Backtracking,0.0037661175131736497,-0.006147456093991127,0.013912534083323415,0.23076923076923078,bits/trace,0.04197425959412099,-0.05877441634855304,0.1462208884399234,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,timing,subgoal,Subgoal setting,-0.005637630250432102,-0.013451642944378613,0.0001171742319058043,0.929070929070929,bits/trace,-0.16876242265185531,-0.30281094487471444,-0.03892521610808114,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,planning,Planning,binary,500,2,cognitive,timing,backward_chaining,Backward chaining,-0.002446427521660056,-0.0075878199672866,0.002003624218563579,0.8161838161838162,bits/trace,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,amount,Question_and_Answering,Question–answer,-0.002451422403073375,-0.007374384908482209,0.0020172739686762165,0.8521478521478522,delta R2,-0.08783625156784237,-0.2535385696749243,0.09582299453837106,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,amount,Perspective_Shift,Perspective shift,-0.0006427231968658206,-0.006571490906214503,0.004834317541840319,0.5704295704295704,delta R2,-0.09912291866649488,-0.26964433135021715,0.0772685028030127,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.0008822929559051067,-0.006709594620791097,0.005052334484499814,0.5924075924075924,delta R2,-0.0370524920785267,-0.2098627412286343,0.12235356447021362,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,amount,Reconciliation,Reconciliation,-0.00271600067709548,-0.011328145583350224,0.00605581061842118,0.7392607392607392,delta R2,-0.12845885325028503,-0.30546762765367114,0.045543857455145456,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,timing,Question_and_Answering,Question–answer,0.006655118121117099,-0.010155910035495787,0.022787036042286695,0.23576423576423577,delta R2,-0.06474565945318661,-0.11825703015566809,-0.007281577370864559,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,timing,Perspective_Shift,Perspective shift,0.0027364723084383584,-0.018434551582802813,0.024003222929950916,0.41858141858141856,delta R2,-0.016900289634346644,-0.03511890782628605,0.002836879954837448,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,moral,Moral,continuous,500,388,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.011584117856481944,-0.02914133152150708,0.00471241721090102,0.8991008991008991,delta R2,-0.048794495997061205,-0.09291263330918882,-0.0020857071080235194,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
