gen_model,task_type,quality_class,decile,segments,behavior,positive_segments,prevalence,signature_family,dominance_share,behavior_label,abbreviation
gemma4_e4b,idea,low,0,448,subgoal,138,0.3080357142857143,cognitive,1.0,Subgoal setting,S
gemma4_e4b,idea,low,1,389,subgoal,97,0.2493573264781491,cognitive,1.0,Subgoal setting,S
gemma4_e4b,idea,low,2,402,subgoal,78,0.19402985074626866,cognitive,0.8210526315789474,Subgoal setting,S
gemma4_e4b,idea,low,3,391,subgoal,79,0.2020460358056266,cognitive,0.4968553459119497,Subgoal setting,S
gemma4_e4b,idea,low,4,367,verification,109,0.2970027247956403,cognitive,0.6264367816091954,Verification,V
gemma4_e4b,idea,low,5,408,subgoal,92,0.22549019607843138,cognitive,0.5542168674698795,Subgoal setting,S
gemma4_e4b,idea,low,6,404,subgoal,121,0.2995049504950495,cognitive,0.8897058823529412,Subgoal setting,S
gemma4_e4b,idea,low,7,389,subgoal,104,0.26735218508997427,cognitive,0.6753246753246753,Subgoal setting,S
gemma4_e4b,idea,low,8,402,verification,91,0.2263681592039801,cognitive,0.5449101796407185,Verification,V
gemma4_e4b,idea,low,9,462,verification,143,0.30952380952380953,cognitive,0.5607843137254902,Verification,V
gemma4_e4b,idea,low,0,448,Perspective_Shift,2,0.004464285714285714,conversational,0.6666666666666666,Perspective shift,P
gemma4_e4b,idea,low,1,389,Question_and_Answering,133,0.34190231362467866,conversational,0.8159509202453988,Question–answer,Q
gemma4_e4b,idea,low,2,402,Question_and_Answering,173,0.43034825870646765,conversational,0.6431226765799256,Question–answer,Q
gemma4_e4b,idea,low,3,391,Perspective_Shift,139,0.3554987212276215,conversational,0.476027397260274,Perspective shift,P
gemma4_e4b,idea,low,4,367,Perspective_Shift,148,0.4032697547683924,conversational,0.5441176470588235,Perspective shift,P
gemma4_e4b,idea,low,5,408,Perspective_Shift,174,0.4264705882352941,conversational,0.7016129032258065,Perspective shift,P
gemma4_e4b,idea,low,6,404,Perspective_Shift,125,0.3094059405940594,conversational,0.6345177664974619,Perspective shift,P
gemma4_e4b,idea,low,7,389,Question_and_Answering,87,0.2236503856041131,conversational,0.47540983606557374,Question–answer,Q
gemma4_e4b,idea,low,8,402,Question_and_Answering,147,0.3656716417910448,conversational,0.6869158878504673,Question–answer,Q
gemma4_e4b,idea,low,9,462,Perspective_Shift,97,0.20995670995670995,conversational,0.4311111111111111,Perspective shift,P
gemma4_e4b,math,all,0,2646,subgoal,769,0.2906273620559335,cognitive,0.9015240328253223,Subgoal setting,S
gemma4_e4b,math,all,1,2410,subgoal,441,0.1829875518672199,cognitive,0.6826625386996904,Subgoal setting,S
gemma4_e4b,math,all,2,2444,subgoal,418,0.17103109656301146,cognitive,0.6720257234726689,Subgoal setting,S
gemma4_e4b,math,all,3,2405,subgoal,333,0.13846153846153847,cognitive,0.5336538461538461,Subgoal setting,S
gemma4_e4b,math,all,4,2353,subgoal,331,0.14067148321291967,cognitive,0.521259842519685,Subgoal setting,S
gemma4_e4b,math,all,5,2514,subgoal,360,0.1431980906921241,cognitive,0.46936114732724904,Subgoal setting,S
gemma4_e4b,math,all,6,2447,verification,372,0.1520228851655088,cognitive,0.5116918844566714,Verification,V
gemma4_e4b,math,all,7,2402,verification,470,0.19567027477102414,cognitive,0.6368563685636857,Verification,V
gemma4_e4b,math,all,8,2452,verification,559,0.22797716150081565,cognitive,0.6678614097968936,Verification,V
gemma4_e4b,math,all,9,2696,verification,826,0.306379821958457,cognitive,0.7777777777777778,Verification,V
gemma4_e4b,math,all,0,2646,Perspective_Shift,318,0.12018140589569161,conversational,0.8195876288659794,Perspective shift,P
gemma4_e4b,math,all,1,2410,Perspective_Shift,350,0.14522821576763487,conversational,0.7276507276507277,Perspective shift,P
gemma4_e4b,math,all,2,2444,Perspective_Shift,330,0.13502454991816695,conversational,0.6976744186046512,Perspective shift,P
gemma4_e4b,math,all,3,2405,Perspective_Shift,307,0.12765072765072766,conversational,0.6573875802997858,Perspective shift,P
gemma4_e4b,math,all,4,2353,Perspective_Shift,316,0.1342966425839354,conversational,0.6795698924731183,Perspective shift,P
gemma4_e4b,math,all,5,2514,Perspective_Shift,302,0.12012728719172633,conversational,0.593320235756385,Perspective shift,P
gemma4_e4b,math,all,6,2447,Perspective_Shift,324,0.13240702901512055,conversational,0.627906976744186,Perspective shift,P
gemma4_e4b,math,all,7,2402,Perspective_Shift,289,0.12031640299750208,conversational,0.6033402922755741,Perspective shift,P
gemma4_e4b,math,all,8,2452,Perspective_Shift,314,0.12805872756933115,conversational,0.5688405797101449,Perspective shift,P
gemma4_e4b,math,all,9,2696,Perspective_Shift,312,0.11572700296735905,conversational,0.4763358778625954,Perspective shift,P
gemma4_e4b,math,high,0,1256,subgoal,370,0.2945859872611465,cognitive,0.9273182957393483,Subgoal setting,S
gemma4_e4b,math,high,1,1126,subgoal,226,0.20071047957371227,cognitive,0.7220447284345048,Subgoal setting,S
gemma4_e4b,math,high,2,1149,subgoal,206,0.17928633594429938,cognitive,0.7030716723549488,Subgoal setting,S
gemma4_e4b,math,high,3,1113,subgoal,177,0.15902964959568733,cognitive,0.580327868852459,Subgoal setting,S
gemma4_e4b,math,high,4,1101,subgoal,175,0.1589464123524069,cognitive,0.5537974683544303,Subgoal setting,S
gemma4_e4b,math,high,5,1182,subgoal,202,0.17089678510998307,cognitive,0.5206185567010309,Subgoal setting,S
gemma4_e4b,math,high,6,1138,verification,176,0.1546572934973638,cognitive,0.49162011173184356,Verification,V
gemma4_e4b,math,high,7,1124,verification,220,0.19572953736654805,cognitive,0.6395348837209303,Verification,V
gemma4_e4b,math,high,8,1151,verification,276,0.23979148566463945,cognitive,0.6814814814814815,Verification,V
gemma4_e4b,math,high,9,1288,verification,448,0.34782608695652173,cognitive,0.8190127970749543,Verification,V
gemma4_e4b,math,high,0,1256,Perspective_Shift,136,0.10828025477707007,conversational,0.8662420382165605,Perspective shift,P
gemma4_e4b,math,high,1,1126,Perspective_Shift,156,0.13854351687388988,conversational,0.7536231884057972,Perspective shift,P
gemma4_e4b,math,high,2,1149,Perspective_Shift,162,0.1409921671018277,conversational,0.7330316742081447,Perspective shift,P
gemma4_e4b,math,high,3,1113,Perspective_Shift,147,0.1320754716981132,conversational,0.6901408450704225,Perspective shift,P
gemma4_e4b,math,high,4,1101,Perspective_Shift,154,0.13987284287011809,conversational,0.7031963470319635,Perspective shift,P
gemma4_e4b,math,high,5,1182,Perspective_Shift,135,0.11421319796954314,conversational,0.6338028169014085,Perspective shift,P
gemma4_e4b,math,high,6,1138,Perspective_Shift,149,0.13093145869947276,conversational,0.6563876651982379,Perspective shift,P
gemma4_e4b,math,high,7,1124,Perspective_Shift,127,0.11298932384341637,conversational,0.668421052631579,Perspective shift,P
gemma4_e4b,math,high,8,1151,Perspective_Shift,148,0.12858384013900956,conversational,0.6324786324786325,Perspective shift,P
gemma4_e4b,math,high,9,1288,Perspective_Shift,141,0.10947204968944099,conversational,0.49300699300699297,Perspective shift,P
gemma4_e4b,math,low,0,1390,subgoal,399,0.2870503597122302,cognitive,0.8788546255506609,Subgoal setting,S
gemma4_e4b,math,low,1,1284,subgoal,215,0.1674454828660436,cognitive,0.6456456456456457,Subgoal setting,S
gemma4_e4b,math,low,2,1295,subgoal,212,0.1637065637065637,cognitive,0.6443768996960487,Subgoal setting,S
gemma4_e4b,math,low,3,1292,subgoal,156,0.12074303405572756,cognitive,0.4890282131661442,Subgoal setting,S
gemma4_e4b,math,low,4,1252,subgoal,156,0.12460063897763578,cognitive,0.48902821316614414,Subgoal setting,S
gemma4_e4b,math,low,5,1332,verification,165,0.12387387387387387,cognitive,0.43535620052770446,Verification,V
gemma4_e4b,math,low,6,1309,verification,196,0.1497326203208556,cognitive,0.5311653116531165,Verification,V
gemma4_e4b,math,low,7,1278,verification,250,0.19561815336463223,cognitive,0.6345177664974618,Verification,V
gemma4_e4b,math,low,8,1301,verification,283,0.2175249807840123,cognitive,0.6550925925925926,Verification,V
gemma4_e4b,math,low,9,1408,verification,378,0.2684659090909091,cognitive,0.7339805825242719,Verification,V
gemma4_e4b,math,low,0,1390,Perspective_Shift,182,0.13093525179856116,conversational,0.7878787878787878,Perspective shift,P
gemma4_e4b,math,low,1,1284,Perspective_Shift,194,0.15109034267912771,conversational,0.7080291970802919,Perspective shift,P
gemma4_e4b,math,low,2,1295,Perspective_Shift,168,0.12972972972972974,conversational,0.6666666666666666,Perspective shift,P
gemma4_e4b,math,low,3,1292,Perspective_Shift,160,0.1238390092879257,conversational,0.6299212598425197,Perspective shift,P
gemma4_e4b,math,low,4,1252,Perspective_Shift,162,0.12939297124600638,conversational,0.6585365853658536,Perspective shift,P
gemma4_e4b,math,low,5,1332,Perspective_Shift,167,0.12537537537537538,conversational,0.5641891891891893,Perspective shift,P
gemma4_e4b,math,low,6,1309,Perspective_Shift,175,0.13368983957219252,conversational,0.6055363321799307,Perspective shift,P
gemma4_e4b,math,low,7,1278,Perspective_Shift,162,0.1267605633802817,conversational,0.5605536332179931,Perspective shift,P
gemma4_e4b,math,low,8,1301,Perspective_Shift,166,0.12759415833973867,conversational,0.5220125786163522,Perspective shift,P
gemma4_e4b,math,low,9,1408,Perspective_Shift,171,0.12144886363636363,conversational,0.46341463414634143,Perspective shift,P
gemma4_e4b,moral,all,0,1401,subgoal,895,0.6388294075660242,cognitive,1.0,Subgoal setting,S
gemma4_e4b,moral,all,1,1193,subgoal,454,0.38055322715842416,cognitive,0.9956140350877193,Subgoal setting,S
gemma4_e4b,moral,all,2,1198,subgoal,405,0.3380634390651085,cognitive,0.8709677419354838,Subgoal setting,S
gemma4_e4b,moral,all,3,1185,subgoal,346,0.2919831223628692,cognitive,0.7440860215053763,Subgoal setting,S
gemma4_e4b,moral,all,4,1117,subgoal,282,0.25246195165622204,cognitive,0.618421052631579,Subgoal setting,S
gemma4_e4b,moral,all,5,1274,subgoal,318,0.24960753532182103,cognitive,0.5408163265306122,Subgoal setting,S
gemma4_e4b,moral,all,6,1220,verification,333,0.27295081967213114,cognitive,0.5842105263157895,Verification,V
gemma4_e4b,moral,all,7,1163,verification,315,0.2708512467755804,cognitive,0.5921052631578947,Verification,V
gemma4_e4b,moral,all,8,1228,verification,322,0.26221498371335505,cognitive,0.5886654478976234,Verification,V
gemma4_e4b,moral,all,9,1458,verification,460,0.31550068587105623,cognitive,0.6068601583113455,Verification,V
gemma4_e4b,moral,all,0,1401,Perspective_Shift,74,0.05281941470378301,conversational,0.7872340425531915,Perspective shift,P
gemma4_e4b,moral,all,1,1193,Perspective_Shift,187,0.1567476948868399,conversational,0.7540322580645161,Perspective shift,P
gemma4_e4b,moral,all,2,1198,Perspective_Shift,195,0.16277128547579298,conversational,0.6112852664576802,Perspective shift,P
gemma4_e4b,moral,all,3,1185,Perspective_Shift,165,0.13924050632911392,conversational,0.47008547008547014,Perspective shift,P
gemma4_e4b,moral,all,4,1117,Perspective_Shift,163,0.1459265890778872,conversational,0.43582887700534756,Perspective shift,P
gemma4_e4b,moral,all,5,1274,Perspective_Shift,178,0.13971742543171115,conversational,0.41588785046728977,Perspective shift,P
gemma4_e4b,moral,all,6,1220,Question_and_Answering,181,0.1483606557377049,conversational,0.4652956298200514,Question–answer,Q
gemma4_e4b,moral,all,7,1163,Question_and_Answering,194,0.16680997420464316,conversational,0.5105263157894737,Question–answer,Q
gemma4_e4b,moral,all,8,1228,Question_and_Answering,189,0.15390879478827363,conversational,0.4436619718309859,Question–answer,Q
gemma4_e4b,moral,all,9,1458,Question_and_Answering,233,0.1598079561042524,conversational,0.333810888252149,Question–answer,Q
gemma4_e4b,moral,high,0,708,subgoal,478,0.6751412429378532,cognitive,1.0,Subgoal setting,S
gemma4_e4b,moral,high,1,609,subgoal,227,0.3727422003284072,cognitive,0.9912663755458515,Subgoal setting,S
gemma4_e4b,moral,high,2,600,subgoal,208,0.3466666666666667,cognitive,0.8253968253968254,Subgoal setting,S
gemma4_e4b,moral,high,3,606,subgoal,174,0.2871287128712871,cognitive,0.6641221374045801,Subgoal setting,S
gemma4_e4b,moral,high,4,562,subgoal,131,0.23309608540925267,cognitive,0.5527426160337552,Subgoal setting,S
gemma4_e4b,moral,high,5,650,subgoal,164,0.2523076923076923,cognitive,0.5141065830721003,Subgoal setting,S
gemma4_e4b,moral,high,6,620,verification,186,0.3,cognitive,0.6526315789473685,Verification,V
gemma4_e4b,moral,high,7,586,verification,174,0.29692832764505117,cognitive,0.6666666666666666,Verification,V
gemma4_e4b,moral,high,8,623,verification,167,0.2680577849117175,cognitive,0.6325757575757577,Verification,V
gemma4_e4b,moral,high,9,735,verification,225,0.30612244897959184,cognitive,0.6032171581769437,Verification,V
gemma4_e4b,moral,high,0,708,Perspective_Shift,32,0.04519774011299435,conversational,0.744186046511628,Perspective shift,P
gemma4_e4b,moral,high,1,609,Perspective_Shift,77,0.12643678160919541,conversational,0.7264150943396227,Perspective shift,P
gemma4_e4b,moral,high,2,600,Perspective_Shift,85,0.14166666666666666,conversational,0.5902777777777778,Perspective shift,P
gemma4_e4b,moral,high,3,606,Perspective_Shift,71,0.11716171617161716,conversational,0.4355828220858896,Perspective shift,P
gemma4_e4b,moral,high,4,562,Question_and_Answering,75,0.13345195729537365,conversational,0.4032258064516129,Question–answer,Q
gemma4_e4b,moral,high,5,650,Question_and_Answering,97,0.14923076923076922,conversational,0.42543859649122806,Question–answer,Q
gemma4_e4b,moral,high,6,620,Question_and_Answering,104,0.16774193548387098,conversational,0.5591397849462366,Question–answer,Q
gemma4_e4b,moral,high,7,586,Question_and_Answering,108,0.18430034129692832,conversational,0.5934065934065934,Question–answer,Q
gemma4_e4b,moral,high,8,623,Question_and_Answering,97,0.15569823434991975,conversational,0.47087378640776706,Question–answer,Q
gemma4_e4b,moral,high,9,735,Question_and_Answering,113,0.15374149659863945,conversational,0.3343195266272189,Question–answer,Q
gemma4_e4b,moral,low,0,693,subgoal,417,0.6017316017316018,cognitive,1.0,Subgoal setting,S
gemma4_e4b,moral,low,1,584,subgoal,227,0.3886986301369863,cognitive,1.0,Subgoal setting,S
gemma4_e4b,moral,low,2,598,subgoal,197,0.3294314381270903,cognitive,0.9248826291079812,Subgoal setting,S
gemma4_e4b,moral,low,3,579,subgoal,172,0.2970639032815199,cognitive,0.8472906403940887,Subgoal setting,S
gemma4_e4b,moral,low,4,555,subgoal,151,0.27207207207207207,cognitive,0.6894977168949772,Subgoal setting,S
gemma4_e4b,moral,low,5,624,subgoal,154,0.2467948717948718,cognitive,0.5724907063197026,Subgoal setting,S
gemma4_e4b,moral,low,6,600,verification,147,0.245,cognitive,0.5157894736842106,Verification,V
gemma4_e4b,moral,low,7,577,verification,141,0.24436741767764297,cognitive,0.5202952029520295,Verification,V
gemma4_e4b,moral,low,8,605,verification,155,0.256198347107438,cognitive,0.5477031802120141,Verification,V
gemma4_e4b,moral,low,9,723,verification,235,0.32503457814661135,cognitive,0.6103896103896104,Verification,V
gemma4_e4b,moral,low,0,693,Perspective_Shift,42,0.06060606060606061,conversational,0.8235294117647058,Perspective shift,P
gemma4_e4b,moral,low,1,584,Perspective_Shift,110,0.18835616438356165,conversational,0.7746478873239436,Perspective shift,P
gemma4_e4b,moral,low,2,598,Perspective_Shift,110,0.18394648829431437,conversational,0.6285714285714286,Perspective shift,P
gemma4_e4b,moral,low,3,579,Perspective_Shift,94,0.16234887737478412,conversational,0.5000000000000001,Perspective shift,P
gemma4_e4b,moral,low,4,555,Perspective_Shift,92,0.16576576576576577,conversational,0.4893617021276596,Perspective shift,P
gemma4_e4b,moral,low,5,624,Perspective_Shift,98,0.15705128205128205,conversational,0.49000000000000005,Perspective shift,P
gemma4_e4b,moral,low,6,600,Perspective_Shift,88,0.14666666666666667,conversational,0.43349753694581283,Perspective shift,P
gemma4_e4b,moral,low,7,577,Question_and_Answering,86,0.14904679376083188,conversational,0.4343434343434343,Question–answer,Q
gemma4_e4b,moral,low,8,605,Question_and_Answering,92,0.15206611570247933,conversational,0.41818181818181815,Question–answer,Q
gemma4_e4b,moral,low,9,723,Question_and_Answering,120,0.16597510373443983,conversational,0.33333333333333337,Question–answer,Q
gemma4_e4b,planning,all,0,4226,subgoal,783,0.18528159015617604,cognitive,0.8276955602536997,Subgoal setting,S
gemma4_e4b,planning,all,1,3975,verification,434,0.10918238993710692,cognitive,0.4876404494382023,Verification,V
gemma4_e4b,planning,all,2,4017,verification,751,0.18695543938262385,cognitive,0.61106590724166,Verification,V
gemma4_e4b,planning,all,3,3965,verification,878,0.221437578814628,cognitive,0.7161500815660685,Verification,V
gemma4_e4b,planning,all,4,3922,verification,922,0.2350841407445181,cognitive,0.7441485068603713,Verification,V
gemma4_e4b,planning,all,5,4086,verification,1044,0.2555066079295154,cognitive,0.8012279355333844,Verification,V
gemma4_e4b,planning,all,6,4014,verification,1046,0.260587942202292,cognitive,0.8159126365054603,Verification,V
gemma4_e4b,planning,all,7,3968,verification,1114,0.2807459677419355,cognitive,0.8270230141054195,Verification,V
gemma4_e4b,planning,all,8,4024,verification,1220,0.30318091451292245,cognitive,0.8609738884968243,Verification,V
gemma4_e4b,planning,all,9,4269,verification,1617,0.3787772312016866,cognitive,0.8869994514536478,Verification,V
gemma4_e4b,planning,all,0,4226,Perspective_Shift,193,0.045669663984855655,conversational,0.6369636963696369,Perspective shift,P
